Post_id,Label,Post
305,1,"""_rapdreams: bitches hold they nigga down when he get locked up... but if a nigga go to college or the military it's a different story. &#128564;"""
306,1,"""_simplycaitlin: why do my friends hate me"" because you a ratchet hoe.."
307,1,"""adriwadrri: No love for these fuck niggas"" hoes*"
308,1,"""airmaxlad1: Hot meat http://t.co/BRz8Imk5vK"" sexy as fuck scally lad. I would love to meet him and his trainers."
309,1,"""airmaxlad1: Sniff http://t.co/FHHbBRMYBN"" perved up scally lad. fuck yeah."
310,1,"""alejandra_p13: These bitches love Sosa"""
311,1,"""alexissixela__: &#8220;white_thunduh: I legit watched it for about 30 or 40 seconds &#128529;&#8221;SO DID I WTF"" prob cause were retarded smh"
312,1,"""allisonnamaya_: What should I name my cat, ideas?"" Mr pussy"
313,1,"""altosteel115: http://t.co/tM28mh5XG2"" woof woof. Sexy thug boy scally."
314,1,"""ambitiousBree: _1nonlykeisha u see the damn phone ringing? &#128547;&#128530;&#128542;"" when you married bitches makes demands!!!! You haven't called me"
315,1,"""analicialouise: Tevin is my favorite sophomore I think he's so funny"" Hes really not. Lmaoo hes a little hoe"
316,1,"""angelenagoley: 10 sex positions http://t.co/nt3PABMWsm http://t.co/JmHZ8Sczf0""naw this what u call fucking the soul outta bitch &#128557;"
317,0,"""ashlingwilde: ItsNotAdam is bored supposed to be cute, you faggot?"" Sometimes"
318,2,"""ayyee_ceee_: One mans trash &#128686; is another mans treasure &#127942;"""
319,1,"""babineaux_: I don't got no type. Bad bitches is the only thing I like"" *Iongotnotype"
320,0,"""bigbootybishopp: white_thunduh lassen cc , the coach wants me"" i feel it youll get more my nig no doubt"
321,1,"""bleedingtrap: god teeth , gold chain
white bitches , cocaine"""
322,1,"""cheetahBluntz_: Its me hoe, its me hoe&#128129;"" shhhhh"
323,1,"""chieflottahoes: In D.C., we call them rollers, in Chiraq we call them thots."" All across America they have been known as a hoe."
324,1,"""clayton_jenn99: I'm gonna miss that bitch of a bus driver...""no you won't. Don't lie"
325,1,"""coltforty2Gone: hate when bitches try and put you in the friendzone. bitch I'm tryin to score put me in the endzone &#128293;&#128293;&#128293;"" ON. MY. SOUL!"
326,2,"""complex_uk: Ashley Young has tried to deny that bird s*** landed in his mouth ---&gt; http://t.co/mlr5eWgonK https://t.co/AvCHFj7reM"" hahaha"
327,1,"""datFullerkid: TreVaughnLG yall both gimped up??"" Ain't tht a bitch huh lol"
328,2,"""deepthroatMike: ""Boys_South: Take me for a ride &#128525;&#128139; http://t.co/H5mAtjYfGA""#redneck"" woof woof"
329,1,"""demi_eggleton: oh my god I love Victoria Mitchell"" all my bitches love me"
330,1,"""djsliime: That long distance shit wack I knew the bitch was cheating""- uh oh"
331,1,"""fIirting: HE'S DOING IT RIGHT &#128525;&#128120;&#128158; http://t.co/JZKkiVUVjC"" no bitches smh"
332,1,"""fatboyswagg347: they BAN dat pussy for life &amp; he gotta pay 2.5 millon dollar fine"""
333,1,"""fuckcamoclark: Roses are red and violets are blue and niggers are black, you know that's true."" dylan72892"
334,2,"""g0rillaz0e: Sitting on my window sill, window open, bird tries to fly in. Smacked it. #ProtectTheAnimals"" peta"
335,1,"""glowstruck: But a nigga gon be a nigga, be a nigga."" You sound fuckin retarded"
336,2,"""greggutfeld: a video an entire media will likely mock. http://t.co/XFr1cRXWSm"" i am such a crybaby"
337,1,"""gurl_Im_Angie: ItsKiaraaaa WestYourMajesty I'm not even shy stfu"" kikis mom: Hi angelique 
Angelique: Smiles *Dips cracker in soup*"
338,1,"""haitian__goLd: Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville. Smh."" &#128514;&#128514;&#128514;&#128514;"
339,1,"""hazelebaby: Karma is a bitch #Damn #GodProtectsHisAngels &#128588;""

*sips tea*"
340,1,"""hornyjhb: Fuckin hot gym pussy http://t.co/ZVYmcXQuTA"" fuck yeah"
341,2,"""hxhassan: Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport https://t.co/ZmloKfWDQl"""
342,1,"""iAMPickUpLines: You can call me Fireman cause I turn the hoes on."""
343,1,"""iCrawley: I could never have a bby by a lil dick Thts y I got a abortion by the last bitch""- oh My God"
344,1,"""iDntWearCondoms: Watch women try to argue with me like they have a dick and actually fucked some pussy before"" I hate when bitches do that"
345,1,"""iLGDaily: And smoke weed in public, fuck cops man, do what you wanna do, they don't own you, run if they come"" are you retarded?"
346,2,"""iTrapWatermelon: tweety bird tho &#128514;&#128514;&#128514;&#128514;https://t.co/JbnoNM3N1P"""
347,1,"""irlfatty: my pussy sweet like watermelon http://t.co/SKlPh3TtoG""

Thotermelon"
348,2,"""itscoleharmon_: When twitter rappers dm me their trash links http://t.co/35nMR4AUQg"""
349,1,"""jSadass: loud bitches annoy me"""
350,1,"""jacaxeltlu: Eventually every bitch turns into that hoe."" # Truuu"
351,1,"""jaimescudi_: ""Tonybthrz_: ""jaimescudi_: I swear if oomf try talking to me tomorrow.."" "" BarackObama"" pussy"
352,1,"""jama_jam: You bitches be pretending to be TF crazy.."" You ain't never lied..."
353,1,"""jasmyncyniquee: white_thunduh k bye hoe"" um bye .."
354,0,"""jayswaggkillah: Jackies a retard #blondeproblems"" At least I can make a grilled cheese!"
355,1,"""jboii2: ima keep on giving these pussy ass niggas ah reason to hate !"""
356,2,"""jethromass: Photo: http://t.co/CxRs5BVhPw"" he is in sole heaven"
357,0,"""jgabsss: Stacey Dash won &#128166; http://t.co/PDLG46rjOL"" baddest bitch evaaaa"
358,1,"""juicyyyjayyyy: Side bitch Sunday &#128514;&#128514;&#128514;"" &#128514;&#128514;&#128514;"
359,1,"""k_eazy26: Facts what baldheaded bitch made this shit. &#128074;&#128074;&#128555;&#128530; http://t.co/fDYojpT9Xg""

Lmao &#128553;&#128514;"
360,1,"""kayreneeee_: Fuck wit us and then we tweakin hoe"" shmurda!"
361,2,"""kazooook: We actin like it's the 7th day WesGodLaFlare http://t.co/s9gMtEvpaT""
&#128123;spook"
362,1,"""kikiSTFU: I'll break that lil bitch neck and won't even feel sorry about it"" Savage"
363,1,"""leikant: This is so fucking hot!! #scally #sneakersex #sockfetish #sniff #trainersex http://t.co/TubivxbxcO"" love me some kinky scallies"
364,1,"""likemicah: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too."
365,1,"""lildurk_: I can turn yo bitch into a eaterrrrrrrrr"""
366,1,"""lildurk_: I don't trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP"" we finna come to Chiraq and shoot sumn"
367,1,"""marackaf: &#8220;white_thunduh: Aye yall ima tryout for the bowling team frfr&#8221; tryouts passed tho"" no theres two more retard"
368,1,"""maybe6789: Now u got what u want bitch ! Enjoy it http://t.co/gLQzwtGMj9"" now this is a crazy party I would love to attend."
369,2,"""metroadlib: colored contacts in your eyes?
blinders on mine.
cause i can't see you at all."" Lmao"
370,1,"""michelle_westt: Facts ""POONsoaker: Only the dudes with hoes say they don't got hoes&#8221;"" J_Austin12"
371,1,"""midyWIDEY_: I'm rea start smacking bitches period !"" Bluffin at its best"
372,1,"""molssyo: Lifes a bitch, and then you die 
Thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (:"
373,1,"""molssyo: One of us is on drugs, and its me but you're still wrong &#128514; currieburry"" hahahahahahah im a bitch sometimes (:"
374,1,"""morgandaylee: I'm feeling pretty fuckin ghetto"" Smh"
375,2,"""nohands_24: ""20ToLife_: ""nohands_24: ""DejaaLeeann_: B_Coleman2 swears I'm #1 man"" easily"" easily"" behind Austin"" nip?"
376,1,"""obey_jrock__: This is a true ride or die bitch &#128175; http://t.co/bkwHX83fkW"" what the fuck hahahahah"
377,2,"""oldpicsarchive: H.G.Wells and Charlie Chaplin http://t.co/sTiDDHK3WT"" #History #Photography"
378,1,"""ortiz_jaylene: All I see is Bruno's bitch ass on my twitter now. wtf"" Bruno's all that she sees (Drake voice)"
379,1,"""ozzie_garza: white_thunduh I'm about to cool faggot chill"" tf is cool nigga"
380,1,"""ozzie_garza: white_thunduh I'm so sure bitch"" frfr tf"
381,1,"""poppunksucks: Twitter is not a source of news broadcast you fucking retards"" it is when nbc, abc, cnn, Fox, etc are all keeping quiet."
382,1,"""queendulaaa: Got a couple bitches saying they know me But I&#8217;ma let the money talk for me &#128526;&#128076;"" AND I'M LIKE... #WWYD"
383,1,"""realFORTES: Grudges are for weirdos""and bitches"
384,2,"""rhythmixx_: I told Mariam to but cigarettes for her birthday""

You also called me trash rn"
385,2,"""riananewman: 22EdHam brownies tonight"" what kind?!?!"
386,1,"""roLLYuP23: No text back? I don't give a fuck, I'll text another bitch"" damn someone is hurt lol"
387,1,"""ronald_iongi: Ummmmmm okay http://t.co/4BVLsci5K5"" you got hoes from left to right &#128514;&#128514; do yah thang!"
388,1,"""royalswagg_: using y=mx+b to find the slope of that ass"""
389,2,"""rugbysocklad: Fit lads! Nice gear! http://t.co/ThnXX1lC1M"" these scally lads n trainers would get it"
390,1,"""rugbysocklad: Hell yeah bro! http://t.co/9yIb45UD6c"" fuck yeah sexy scally lad in hot gear"
391,1,"""rugbysocklad: Helping out a mate!! http://t.co/eMNAdO1QOj"" I love scally play. Fuck yeah"
392,1,"""rugbysocklad: Lads being Lads! http://t.co/f3UJcYJ4OF"" fuck yeah. I love scally lad action. Hot trainers too."
393,1,"""savage_twotone: Next year bitches is gonna be like you gotta promise you won't expose me &#128514;&#128514;&#128557;"""
394,1,"""scallynikelad: &#8220;sleazytwinks: So hot!! RT opcinjen: Lick it, bitch http://t.co/JLoUkqDcOM&#8221;"" fuck yeah. Eat that trainer u dirty fucker"
395,1,"""sierrabernia: &#8220;T2G_CincoKilby: Y'all think celebrity pussy different from the locals? &#128514;&#8221; yeah Meghan goods is"""
396,2,"""sleepy_yongguk: ""I saw an ajumma walk out in the beginning saying, 'Wow, this is so trash that I can't even listen to it..'"" &#128514;"" lmaoo"
397,1,"""sniffsockslad: Need these sox http://t.co/xydb1RchXh"" fuck yeah. I love a kinky scally lad w/ rank sox and sneaks"
398,1,"""snoleezey801: I don't ever expose females like that.. That's childish.."" bitch nigga shiiii....."
399,1,"""socass_: ""00sexilexi00: socass_ yasss""

*trys new things with bestfriend*""

*bitch who do you love*"
400,2,"""socass_: Dude remember this wop video? 00sexilexi00 http://t.co/P3HEuBOQBu"" OMG WHERE DID YOU FIND THAT"
401,1,"""soxandjox: Thick raw fuck http://t.co/g8RvUHCeBN"" Damn his man pussy is getting a workout."
402,2,"""soxdawg: RAWR!! RT skinrubberboi: ""My"" sexy French scally. I love him! #frenchscally http://t.co/5idQ3R5Akz"" sexy scally woof woof"
403,1,"""splurgb_: Nothin in life is free.. Some of you bitches need to write that on ya panties""&#128557;&#128514;"
404,1,"""stephencdo: currieburry if one of you bitches want some of my burrito u can catch me at potosino"" huh? Haha"
405,1,"""talibanshawtyy: Niggas whole hoes out here cuz"" Couldn't had said it better..&#128588;"
406,1,"""theaveragerocks: Hardcore way to eat Mac and cheese
1. Boil water 
2. Snort cheese powder
3. Drink boiling water 
4. Fuck bitches"""
407,1,"""thebravebird: #YoureNotMyType if my fade is perpetually fresher than yours."" That's a real ass bitch rite there"
408,1,"""thejudyann: annoying bitch that I love http://t.co/8oxlQvQBrC"" JUDYANN'S SO PRETTY!!!!!"
409,1,"""thotmouths: http://t.co/aQKGOrAUxx""

Lmao bitch got on some huggies"
411,1,"""trestiffer: Hi bitch 
No bitch
Bye bitch"" http://t.co/RbcRXMRtQP"
412,1,"""trutherbot: does he look like a bitch?"" el_capacitor"
413,1,"""whoiscoreyking: Chase money &#128176; not &#128581; hoes &#128111; &#128175;&#128175;""&#58399;&#58399;&#58399;&#58399;"
414,1,"""whooligan__: can't stand a ""I don't know what I want"" ass nigga &#128564;"" bitch*"
415,1,"""wiganzlad: ""MarkyCrumb: ""gmail_shorts: I'm on my way http://t.co/MqcZuXlbtT"" love a #chav""hot"" sexy scally fucker."
416,1,"""witmyRUDEass: These newly gay bitches don't kno how shit works"""
417,1,"""witmyRUDEass: When a bitch don't want a real job they just become strippers lol"" lol."
418,1,"""wodaeeex3: Awww Meat Meat In His Feelins""i ainn n my feelings bitch"
419,1,"""wodaeeex3: I Want Snake Bites , MY Industrial Piercin &amp; A Tattoo""Dem hoe accessories dea &#128064;&#128064;&#128056;&#9749;"
420,2,"""worldtraveIs: Baby albino &#128034; http://t.co/2tYTQJ3fec"" Meeeesh1395"
421,1,"""worldwarzee_: these hoes ain't loyal."""
422,1,"""xoxoclauudia: YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck"
423,1,"""z0mbiedance: I made that bitch lunch. elizabethbatman"" Bitches love lunch."
424,1,"""A NO BRAINER""
But as soon as this bitch gets rich in political power, her views will change!
POLITICAL WHORES! http://t.co/ekEPSjWcyU&#8221;"
425,1,"""A pussy a day keeps the devil away"" -DoperThanYola"
426,1,"""Ain't that about a bitch""... What does that mean?"
427,1,"""All these bitches want a baby, I don't want no children."""
428,1,"""And bitch you must be lost"" &#128514;&#128514;"
429,1,"""Baby I like being on your left side"" no bitch you can't be there Cuz the street on that side and Twitter said I ain't real if you do"
430,2,"""Bae"" sounds like such a ghetto word. Use something else"
431,1,"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself."
432,1,"""Bleed out hoe!!!"" -Alexa"
433,1,"""Boolin' in the bando wit a few bitches"""
434,2,"""Brownies for my brownie"" I love this movie. &#128517;"
435,1,"""But I need a bad bitch that's hotter than me"" might be the realist shit PartyNextDoor ever said. That's how I be feelin everyday"
436,1,"""By the way we do punch bitches."""
437,1,"""Caesar is home"" RT Naewoodster: &#8220;MjaySkillz: https://t.co/mw5KAojKXB""theres so much this bitch looks like. Lets start with ape shit&#8221;&#128557;&#128557;"""
438,2,"""Chinese Maverick: We were communicating Comrade , u know giving the imperialist Yanks the Birdie"" https://t.co/38GZ1jerPS"
439,1,"""Dad say hi to my snapchat"" 
Dad ""&#9996;&#65039;&#9996;&#65039; duces bitch"" &#128514;&#128514;&#128553;&#128553;"
440,1,"""Do you believe these hoes are not in fact loyal?"" ""I disagree with that, I do believe they are in fact the loyalest bunch,these hoes"""
441,1,"""Don't know no ugly bitches! Don't know no broke niggas!""--Kevin_Gates"
442,1,"""Don't make me make you fall in live with a nigga like meee..."" The birds 1&amp;2 are my favorite songs by Weeknd"
443,0,"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch."""
